sample_name,source_dataset,original_database_id,original_id,eval_id,query_id,original_url,original_url_note,formula,ideal_chemistry,target_formula_key,space_group,crystal_system,target_phase_id,formula_group_id,candidate_source_origin,fit_status,fit_rwp_percent,fit_peak_window_rwp,fit_peak_window_pearson,fit_matched_peak_fraction,fit_background_fraction,warning_flags,public_spectrum_path,public_cif_path
Mn7SiO12_142,RRUFF,RRUFF:R050385-1,R050385-1,RRUFF:R050385-1,rruff__R050385-1,https://rruff.info/R050385,inferred_from_rruff_id,Mn7SiO12,Mn7SiO12,Mn7SiO12,142,tetragonal,rruff_amcsd_0000543,Mn7|O12|Si1::sg::142,rruff,fit_quality_filtered,11.051768825551719,14.075059876005527,0.9244206661245072,1.0,0.973023638199926,[],real_spectra/Mn7SiO12_142/Mn7SiO12_142.xy,real_spectra/Mn7SiO12_142/Mn7SiO12_142.cif
MnCO3_167,RRUFF,RRUFF:R100002-1,R100002-1,RRUFF:R100002-1,rruff__R100002-1,https://rruff.info/R100002,inferred_from_rruff_id,MnCO3,MnCO3,MnCO3,167,trigonal_hex,rruff_amcsd_0000100,C1|Mn1|O3::sg::167,rruff,fit_quality_filtered,6.261299785075936,8.688202112182273,0.9782378732108143,1.0,0.9658036622523144,[],real_spectra/MnCO3_167/MnCO3_167.xy,real_spectra/MnCO3_167/MnCO3_167.cif
MnHO2_14,RRUFF,RRUFF:R070593-1,R070593-1,RRUFF:R070593-1,rruff__R070593-1,https://rruff.info/R070593,inferred_from_rruff_id,MnHO2,MnHO2,MnHO2,14,monoclinic,rruff_amcsd_0013942,H1|Mn1|O2::sg::14,rruff,fit_quality_filtered,11.563415511931867,17.787091039483105,0.9532122398498478,0.8,0.9279234791429679,[],real_spectra/MnHO2_14/MnHO2_14.xy,real_spectra/MnHO2_14/MnHO2_14.cif
MnS2_205,RRUFF,RRUFF:R070506-1,R070506-1,RRUFF:R070506-1,rruff__R070506-1,https://rruff.info/R070506,inferred_from_rruff_id,MnS2,MnS2,MnS2,205,cubic,rruff_amcsd_0010545,Mn1|S2::sg::205,rruff,fit_quality_filtered,13.726530843526282,14.773933068908073,0.9660165033754949,1.0,0.9071544532527177,[],real_spectra/MnS2_205/MnS2_205.xy,real_spectra/MnS2_205/MnS2_205.cif
MnS_225,RRUFF,RRUFF:R070174-1,R070174-1,RRUFF:R070174-1,rruff__R070174-1,https://rruff.info/R070174,inferred_from_rruff_id,MnS,MnS,MnS,225,cubic,rruff_amcsd_0007512,Mn1|S1::sg::225,rruff,fit_quality_filtered,13.54547182182082,22.998782662263995,0.8908027602173636,1.0,0.9251703458217199,[],real_spectra/MnS_225/MnS_225.xy,real_spectra/MnS_225/MnS_225.cif
MnSi6Pb8O21_167,RRUFF,RRUFF:R050002-1,R050002-1,RRUFF:R050002-1,rruff__R050002-1,https://rruff.info/R050002,inferred_from_rruff_id,MnSi6Pb8O21,MnSi6Pb8O21,MnSi6Pb8O21,167,trigonal_hex,rruff_amcsd_0009300,Mn1|O21|Pb8|Si6::sg::167,rruff,fit_quality_filtered,50.4775121607261,64.2967175524432,0.7861576460445996,0.75,0.6511085700079384,[],real_spectra/MnSi6Pb8O21_167/MnSi6Pb8O21_167.xy,real_spectra/MnSi6Pb8O21_167/MnSi6Pb8O21_167.cif
MnWO4_13,RRUFF,RRUFF:R060900-1,R060900-1,RRUFF:R060900-1,rruff__R060900-1,https://rruff.info/R060900,inferred_from_rruff_id,MnWO4,MnWO4,MnWO4,13,monoclinic,rruff_amcsd_0011051,Mn1|O4|W1::sg::13,rruff,fit_quality_filtered,21.93109890454813,21.497037372434484,0.9441434199131181,0.875,0.6373031797969431,[],real_spectra/MnWO4_13/MnWO4_13.xy,real_spectra/MnWO4_13/MnWO4_13.cif
MoO2_14,RRUFF,RRUFF:R100218-1,R100218-1,RRUFF:R100218-1,rruff__R100218-1,https://rruff.info/R100218,inferred_from_rruff_id,MoO2,MoO2,MoO2,14,monoclinic,rruff_amcsd_0011769,Mo1|O2::sg::14,rruff,fit_quality_filtered,26.87703687175181,22.697945097538902,0.9864153629185737,0.625,0.4204132835160928,[],real_spectra/MoO2_14/MoO2_14.xy,real_spectra/MoO2_14/MoO2_14.cif
MoO3_62,RRUFF,RRUFF:R100217-1,R100217-1,RRUFF:R100217-1,rruff__R100217-1,https://rruff.info/R100217,inferred_from_rruff_id,MoO3,MoO3,MoO3,62,orthorhombic,rruff_amcsd_0012869,Mo1|O3::sg::62,rruff,fit_quality_filtered,33.792110381358434,35.96539541299813,0.9038054605297771,0.875,0.3459503901537959,[],real_spectra/MoO3_62/MoO3_62.xy,real_spectra/MoO3_62/MoO3_62.cif
MoPbO4_88,RRUFF,RRUFF:R050501-1,R050501-1,RRUFF:R050501-1,rruff__R050501-1,https://rruff.info/R050501,inferred_from_rruff_id,MoPbO4,MoPbO4,MoPbO4,88,tetragonal,rruff_amcsd_0010618,Mo1|O4|Pb1::sg::88,rruff,fit_quality_filtered,28.68148207760901,22.790795125536757,0.9894396203568742,0.875,0.48137610914666,[],real_spectra/MoPbO4_88/MoPbO4_88.xy,real_spectra/MoPbO4_88/MoPbO4_88.cif
Na2AlSi3HO9_2,RRUFF,RRUFF:R070562-1,R070562-1,RRUFF:R070562-1,rruff__R070562-1,https://rruff.info/R070562,inferred_from_rruff_id,Na2AlSi3HO9,Na2AlSi3HO9,Na2AlSi3HO9,2,triclinic,rruff_amcsd_0000399,Al1|H1|Na2|O9|Si3::sg::2,rruff,fit_quality_filtered,42.376670406634446,48.06514331229327,0.8681176431130949,0.875,0.5787211632141067,[],real_spectra/Na2AlSi3HO9_2/Na2AlSi3HO9_2.xy,real_spectra/Na2AlSi3HO9_2/Na2AlSi3HO9_2.cif
Na2AlV5H22O25_1,opXRD,opXRD:000408,408,opXRD:000408,opxrd__000408,,not_recorded_in_manifest,Na2AlV5H22O25,Na2AlV5H22O25,Na2AlV5H22O25,1,triclinic,opxrd_000408,Al1|H22|Na2|O25|V5::sg::1,opxrd,fit_quality_filtered,0.5097432751042007,0.5632092874373178,0.9999929550313191,0.75,0.01408013256324527,[],real_spectra/Na2AlV5H22O25_1/Na2AlV5H22O25_1.xy,real_spectra/Na2AlV5H22O25_1/Na2AlV5H22O25_1.cif
Na2B4H8O11_14,RRUFF,RRUFF:R050661-1,R050661-1,RRUFF:R050661-1,rruff__R050661-1,https://rruff.info/R050661,inferred_from_rruff_id,Na2B4H8O11,Na2B4H8O11,Na2B4H8O11,14,monoclinic,rruff_amcsd_0000300,B4|H8|Na2|O11::sg::14,rruff,fit_quality_filtered,8.21525338400341,10.183805736992447,0.996386289021188,0.75,0.35141683511091665,[],real_spectra/Na2B4H8O11_14/Na2B4H8O11_14.xy,real_spectra/Na2B4H8O11_14/Na2B4H8O11_14.cif
Na2B5H5O12_2,RRUFF,RRUFF:R060645-1,R060645-1,RRUFF:R060645-1,rruff__R060645-1,https://rruff.info/R060645,inferred_from_rruff_id,Na2B5H5O12,Na2B5H5O12,Na2B5H5O12,2,triclinic,rruff_amcsd_0000304,B5|H5|Na2|O12::sg::2,rruff,fit_quality_filtered,25.664077176953054,25.810611931195222,0.9316992946626056,0.75,0.6260916910577385,[],real_spectra/Na2B5H5O12_2/Na2B5H5O12_2.xy,real_spectra/Na2B5H5O12_2/Na2B5H5O12_2.cif
Na2Ca(SO4)2_15,RRUFF,RRUFF:R050350-1,R050350-1,RRUFF:R050350-1,rruff__R050350-1,https://rruff.info/R050350,inferred_from_rruff_id,Na2Ca(SO4)2,Na2Ca(SO4)2,Na2Ca(SO4)2,15,monoclinic,rruff_amcsd_0000158,Ca1|Na2|O8|S2::sg::15,rruff,fit_quality_filtered,31.366800056751494,31.391488414776497,0.8781506356557,0.875,0.4579442742552989,[],real_spectra/Na2Ca(SO4)2_15/Na2Ca(SO4)2_15.xy,real_spectra/Na2Ca(SO4)2_15/Na2Ca(SO4)2_15.cif
Na2Ca2(CO3)3_38,RRUFF,RRUFF:R050248-1,R050248-1,RRUFF:R050248-1,rruff__R050248-1,https://rruff.info/R050248,inferred_from_rruff_id,Na2Ca2(CO3)3,Na2Ca2(CO3)3,Na2Ca2(CO3)3,38,orthorhombic,rruff_amcsd_0013288,C3|Ca2|Na2|O9::sg::38,rruff,fit_quality_filtered,32.04362359098866,31.628655391077203,0.9465789404514435,0.75,0.4281392044103706,[],real_spectra/Na2Ca2(CO3)3_38/Na2Ca2(CO3)3_38.xy,real_spectra/Na2Ca2(CO3)3_38/Na2Ca2(CO3)3_38.cif
Na2Ca2Al6Si9(H8O19)2_43,RRUFF,RRUFF:R040139-1,R040139-1,RRUFF:R040139-1,rruff__R040139-1,https://rruff.info/R040139,inferred_from_rruff_id,Na2Ca2Al6Si9(H8O19)2,Na2Ca2Al6Si9(H8O19)2,Na2Ca2Al6Si9(H8O19)2,43,orthorhombic,rruff_amcsd_0006834,Al6|Ca2|H16|Na2|O38|Si9::sg::43,rruff,fit_quality_filtered,25.011833042927123,24.960271482540954,0.9708904767095441,0.75,0.39664680473397057,[],real_spectra/Na2Ca2Al6Si9(H8O19)2_43/Na2Ca2Al6Si9(H8O19)2_43.xy,real_spectra/Na2Ca2Al6Si9(H8O19)2_43/Na2Ca2Al6Si9(H8O19)2_43.cif
Na2CaH10C2O11_15,RRUFF,RRUFF:R040146-1,R040146-1,RRUFF:R040146-1,rruff__R040146-1,https://rruff.info/R040146,inferred_from_rruff_id,Na2CaH10C2O11,Na2CaH10C2O11,Na2CaH10C2O11,15,monoclinic,rruff_amcsd_0012679,C2|Ca1|H10|Na2|O11::sg::15,rruff,fit_quality_filtered,39.69274963421005,40.885901750881274,0.8779734330807306,0.75,0.3915927489888746,[],real_spectra/Na2CaH10C2O11_15/Na2CaH10C2O11_15.xy,real_spectra/Na2CaH10C2O11_15/Na2CaH10C2O11_15.cif
Na2LiFe(Si2O5)3_64,RRUFF,RRUFF:R061034-1,R061034-1,RRUFF:R061034-1,rruff__R061034-1,https://rruff.info/R061034,inferred_from_rruff_id,Na2LiFe(Si2O5)3,Na2LiFe(Si2O5)3,Na2LiFe(Si2O5)3,64,orthorhombic,rruff_amcsd_0010800,Fe1|Li1|Na2|O15|Si6::sg::64,rruff,fit_quality_filtered,22.333968686436737,27.73371520351713,0.8926617181547721,0.75,0.8963465980611943,[],real_spectra/Na2LiFe(Si2O5)3_64/Na2LiFe(Si2O5)3_64.xy,real_spectra/Na2LiFe(Si2O5)3_64/Na2LiFe(Si2O5)3_64.cif
Na2SO4_70,RRUFF,RRUFF:R040183-1,R040183-1,RRUFF:R040183-1,rruff__R040183-1,https://rruff.info/R040183,inferred_from_rruff_id,Na2SO4,Na2SO4,Na2SO4,70,orthorhombic,rruff_amcsd_0005113,Na2|O4|S1::sg::70,rruff,fit_quality_filtered,26.07834482842284,23.02991917058872,0.9920363113390228,0.875,0.3603517240531443,[],real_spectra/Na2SO4_70/Na2SO4_70.xy,real_spectra/Na2SO4_70/Na2SO4_70.cif
Na2Ti2Si2O9_60,RRUFF,RRUFF:R060960-1,R060960-1,RRUFF:R060960-1,rruff__R060960-1,https://rruff.info/R060960,inferred_from_rruff_id,Na2Ti2Si2O9,Na2Ti2Si2O9,Na2Ti2Si2O9,60,orthorhombic,rruff_amcsd_0001064,Na2|O9|Si2|Ti2::sg::60,rruff,fit_quality_filtered,40.743368654911585,41.4273313386503,0.9091251555344179,0.625,0.5421847064322708,[],real_spectra/Na2Ti2Si2O9_60/Na2Ti2Si2O9_60.xy,real_spectra/Na2Ti2Si2O9_60/Na2Ti2Si2O9_60.cif
Na2TiFe5(Si3O10)2_2,RRUFF,RRUFF:R061088-1,R061088-1,RRUFF:R061088-1,rruff__R061088-1,https://rruff.info/R061088,inferred_from_rruff_id,Na2TiFe5(Si3O10)2,Na2TiFe5(Si3O10)2,Na2TiFe5(Si3O10)2,2,triclinic,rruff_amcsd_0000224,Fe5|Na2|O20|Si6|Ti1::sg::2,rruff,fit_quality_filtered,12.071046811496066,13.350918037348059,0.7960729170587378,0.625,0.9859677068338569,[],real_spectra/Na2TiFe5(Si3O10)2_2/Na2TiFe5(Si3O10)2_2.xy,real_spectra/Na2TiFe5(Si3O10)2_2/Na2TiFe5(Si3O10)2_2.cif
Na2Zr(SiO3)6_57,RRUFF,RRUFF:R060214-1,R060214-1,RRUFF:R060214-1,rruff__R060214-1,https://rruff.info/R060214,inferred_from_rruff_id,Na2Zr(SiO3)6,Na2Zr(SiO3)6,Na2Zr(SiO3)6,57,orthorhombic,rruff_amcsd_0000303,Na2|O18|Si6|Zr1::sg::57,rruff,fit_quality_filtered,23.525819672474586,23.397326871582138,0.9828289077299106,0.875,0.5556417933631719,[],real_spectra/Na2Zr(SiO3)6_57/Na2Zr(SiO3)6_57.xy,real_spectra/Na2Zr(SiO3)6_57/Na2Zr(SiO3)6_57.cif
Na3CaCuSi4(HO6)2_1,opXRD,opXRD:000732,732,opXRD:000732,opxrd__000732,,not_recorded_in_manifest,Na3CaCuSi4(HO6)2,Na3CaCuSi4(HO6)2,Na3CaCuSi4(HO6)2,1,triclinic,opxrd_000732,Ca1|Cu1|H2|Na3|O12|Si4::sg::1,opxrd,fit_quality_filtered,0.6753113997596036,0.8045959710907163,0.9999827770144047,0.5,0.14585080813111828,[],real_spectra/Na3CaCuSi4(HO6)2_1/Na3CaCuSi4(HO6)2_1.xy,real_spectra/Na3CaCuSi4(HO6)2_1/Na3CaCuSi4(HO6)2_1.cif
Na4Be2Si6SnO20_9,RRUFF,RRUFF:R070576-1,R070576-1,RRUFF:R070576-1,rruff__R070576-1,https://rruff.info/R070576,inferred_from_rruff_id,Na4Be2Si6SnO20,Na4Be2Si6SnO20,Na4Be2Si6SnO20,9,monoclinic,rruff_amcsd_0015600,Be2|Na4|O20|Si6|Sn1::sg::9,rruff,fit_quality_filtered,9.858207442453974,13.521151339036324,0.9930602212370531,0.875,0.4711608431962944,[],real_spectra/Na4Be2Si6SnO20_9/Na4Be2Si6SnO20_9.xy,real_spectra/Na4Be2Si6SnO20_9/Na4Be2Si6SnO20_9.cif
Na4Ca4Be4AlSi7(O6F)4_82,RRUFF,RRUFF:R060786-1,R060786-1,RRUFF:R060786-1,rruff__R060786-1,https://rruff.info/R060786,inferred_from_rruff_id,Na4Ca4Be4AlSi7(O6F)4,Na4Ca4Be4AlSi7(O6F)4,Na4Ca4Be4AlSi7(O6F)4,82,tetragonal,rruff_amcsd_0005779,Al1|Be4|Ca4|F4|Na4|O24|Si7::sg::82,rruff,fit_quality_filtered,39.824497009088425,42.38867226324897,0.9069899293187969,0.875,0.6905313296466007,[],real_spectra/Na4Ca4Be4AlSi7(O6F)4_82/Na4Ca4Be4AlSi7(O6F)4_82.xy,real_spectra/Na4Ca4Be4AlSi7(O6F)4_82/Na4Ca4Be4AlSi7(O6F)4_82.cif
Na4Ce2(CO3)5_1,opXRD,opXRD:000284,284,opXRD:000284,opxrd__000284,,not_recorded_in_manifest,Na4Ce2(CO3)5,Na4Ce2(CO3)5,Na4Ce2(CO3)5,1,triclinic,opxrd_000284,C5|Ce2|Na4|O15::sg::1,opxrd,fit_quality_filtered,1.4046359761641372,1.6320074122763442,0.999938480699507,0.5,0.20129848840893708,[],real_spectra/Na4Ce2(CO3)5_1/Na4Ce2(CO3)5_1.xy,real_spectra/Na4Ce2(CO3)5_1/Na4Ce2(CO3)5_1.cif
Na5Al3F14_128,RRUFF,RRUFF:R050412-1,R050412-1,RRUFF:R050412-1,rruff__R050412-1,https://rruff.info/R050412,inferred_from_rruff_id,Na5Al3F14,Na5Al3F14,Na5Al3F14,128,tetragonal,rruff_amcsd_0013413,Al3|F14|Na5::sg::128,rruff,fit_quality_filtered,28.553604439001855,25.081744516802683,0.9615614590501284,0.625,0.595998315408054,[],real_spectra/Na5Al3F14_128/Na5Al3F14_128.xy,real_spectra/Na5Al3F14_128/Na5Al3F14_128.cif
Na6S2ClO8F_225,RRUFF,RRUFF:R050479-1,R050479-1,RRUFF:R050479-1,rruff__R050479-1,https://rruff.info/R050479,inferred_from_rruff_id,Na6S2ClO8F,Na6S2ClO8F,Na6S2ClO8F,225,cubic,rruff_amcsd_0010549,Cl1|F1|Na6|O8|S2::sg::225,rruff,fit_quality_filtered,35.293746993100335,29.253420546173984,0.9791617660568436,0.875,0.42812786211308973,[],real_spectra/Na6S2ClO8F_225/Na6S2ClO8F_225.xy,real_spectra/Na6S2ClO8F_225/Na6S2ClO8F_225.cif
Na6TiNbSi2PO13_1,opXRD,opXRD:001183,1183,opXRD:001183,opxrd__001183,,not_recorded_in_manifest,Na6TiNbSi2PO13,Na6TiNbSi2PO13,Na6TiNbSi2PO13,1,triclinic,opxrd_000002,Na6|Nb1|O13|P1|Si2|Ti1::sg::1,opxrd,fit_quality_filtered,0.766596991303855,0.9192231738494199,0.999979502042444,0.375,0.1256751822876569,"[""marginal_peak_match""]",real_spectra/Na6TiNbSi2PO13_1/Na6TiNbSi2PO13_1.xy,real_spectra/Na6TiNbSi2PO13_1/Na6TiNbSi2PO13_1.cif
NaAl(SiO3)2_15,RRUFF,RRUFF:R050220-1,R050220-1,RRUFF:R050220-1,rruff__R050220-1,https://rruff.info/R050220,inferred_from_rruff_id,NaAl(SiO3)2,NaAl(SiO3)2,NaAl(SiO3)2,15,monoclinic,rruff_amcsd_0000147,Al1|Na1|O6|Si2::sg::15,rruff,fit_quality_filtered,42.412573136088824,45.62777821306244,0.9167379048249779,0.625,0.537193171032102,[],real_spectra/NaAl(SiO3)2_15/NaAl(SiO3)2_15.xy,real_spectra/NaAl(SiO3)2_15/NaAl(SiO3)2_15.cif
NaAl3(PO7)2_92,RRUFF,RRUFF:R050643-1,R050643-1,RRUFF:R050643-1,rruff__R050643-1,https://rruff.info/R050643,inferred_from_rruff_id,NaAl3(PO7)2,NaAl3(PO7)2,NaAl3(PO7)2,92,tetragonal,rruff_amcsd_0014451,Al3|Na1|O14|P2::sg::92,rruff,fit_quality_filtered,10.402672957057197,14.072753300217883,0.9910622346999242,0.75,0.39150168753557596,[],real_spectra/NaAl3(PO7)2_92/NaAl3(PO7)2_92.xy,real_spectra/NaAl3(PO7)2_92/NaAl3(PO7)2_92.cif
NaAl3P2(HO3)4_14,RRUFF,RRUFF:R050126-1,R050126-1,RRUFF:R050126-1,rruff__R050126-1,https://rruff.info/R050126,inferred_from_rruff_id,NaAl3P2(HO3)4,NaAl3P2(HO3)4,NaAl3P2(HO3)4,14,monoclinic,rruff_amcsd_0009508,Al3|H4|Na1|O12|P2::sg::14,rruff,fit_quality_filtered,12.349421546615877,16.546432705173878,0.9902239820882998,0.875,0.06048028654774604,[],real_spectra/NaAl3P2(HO3)4_14/NaAl3P2(HO3)4_14.xy,real_spectra/NaAl3P2(HO3)4_14/NaAl3P2(HO3)4_14.cif
NaAl6Fe3Si6B3O30F_160,RRUFF,RRUFF:R060132-1,R060132-1,RRUFF:R060132-1,rruff__R060132-1,https://rruff.info/R060132,inferred_from_rruff_id,NaAl6Fe3Si6B3O30F,NaAl6Fe3Si6B3O30F,NaAl6Fe3Si6B3O30F,160,trigonal_hex,rruff_amcsd_0018672,Al6|B3|F1|Fe3|Na1|O30|Si6::sg::160,rruff,fit_quality_filtered,15.893173121836881,19.682404360429686,0.8444573182347874,0.875,0.9549967985587969,[],real_spectra/NaAl6Fe3Si6B3O30F_160/NaAl6Fe3Si6B3O30F_160.xy,real_spectra/NaAl6Fe3Si6B3O30F_160/NaAl6Fe3Si6B3O30F_160.cif
NaAlSi3O8_2,RRUFF,RRUFF:R070268-1,R070268-1,RRUFF:R070268-1,rruff__R070268-1,https://rruff.info/R070268,inferred_from_rruff_id,NaAlSi3O8,NaAlSi3O8,NaAlSi3O8,2,triclinic,rruff_amcsd_0000595,Al1|Na1|O8|Si3::sg::2,rruff,fit_quality_filtered,9.108545669450086,12.801920357572557,0.9921347880082807,0.75,0.5380645504345505,[],real_spectra/NaAlSi3O8_2/NaAlSi3O8_2.xy,real_spectra/NaAlSi3O8_2/NaAlSi3O8_2.cif
NaBePO4_14,RRUFF,RRUFF:R060299-1,R060299-1,RRUFF:R060299-1,rruff__R060299-1,https://rruff.info/R060299,inferred_from_rruff_id,NaBePO4,NaBePO4,NaBePO4,14,monoclinic,rruff_amcsd_0015544,Be1|Na1|O4|P1::sg::14,rruff,fit_quality_filtered,34.549404662495625,37.24977287597228,0.9182335876631664,1.0,0.7452622741622986,[],real_spectra/NaBePO4_14/NaBePO4_14.xy,real_spectra/NaBePO4_14/NaBePO4_14.cif
NaCa2Si3HO9_2,RRUFF,RRUFF:R060101-1,R060101-1,RRUFF:R060101-1,rruff__R060101-1,https://rruff.info/R060101,inferred_from_rruff_id,NaCa2Si3HO9,NaCa2Si3HO9,NaCa2Si3HO9,2,triclinic,rruff_amcsd_0010648,Ca2|H1|Na1|O9|Si3::sg::2,rruff,fit_quality_filtered,14.700714466845394,18.76639875609918,0.9895191609013841,0.75,0.5639723710290079,[],real_spectra/NaCa2Si3HO9_2/NaCa2Si3HO9_2.xy,real_spectra/NaCa2Si3HO9_2/NaCa2Si3HO9_2.cif
NaCa3UH16C3SO25F_2,RRUFF,RRUFF:R050565-1,R050565-1,RRUFF:R050565-1,rruff__R050565-1,https://rruff.info/R050565,inferred_from_rruff_id,NaCa3UH16C3SO25F,NaCa3UH16C3SO25F,NaCa3UH16C3SO25F,2,triclinic,rruff_amcsd_0015705,C3|Ca3|F1|H16|Na1|O25|S1|U1::sg::2,rruff,fit_quality_filtered,8.53343511482624,10.947597456277766,0.9937093537065375,1.0,0.0927184633377741,[],real_spectra/NaCa3UH16C3SO25F_2/NaCa3UH16C3SO25F_2.xy,real_spectra/NaCa3UH16C3SO25F_2/NaCa3UH16C3SO25F_2.cif
NaCaAlH2CClO4_1,opXRD,opXRD:000606,606,opXRD:000606,opxrd__000606,,not_recorded_in_manifest,NaCaAlH2CClO4,NaCaAlH2CClO4,NaCaAlH2CClO4,1,triclinic,opxrd_000606,Al1|C1|Ca1|Cl1|H2|Na1|O4::sg::1,opxrd,fit_quality_filtered,3.1099578347754937,3.4093692189192772,0.9997667418517495,0.625,0.1518003300243005,"[""trimmed_below_5deg""]",real_spectra/NaCaAlH2CClO4_1/NaCaAlH2CClO4_1.xy,real_spectra/NaCaAlH2CClO4_1/NaCaAlH2CClO4_1.cif
NaCaB5(H5O7)2_14,RRUFF,RRUFF:R050284-1,R050284-1,RRUFF:R050284-1,rruff__R050284-1,https://rruff.info/R050284,inferred_from_rruff_id,NaCaB5(H5O7)2,NaCaB5(H5O7)2,NaCaB5(H5O7)2,14,monoclinic,rruff_amcsd_0009784,B5|Ca1|H10|Na1|O14::sg::14,rruff,fit_quality_filtered,42.415555819394235,43.579844761737846,0.7714291655097119,0.875,0.14122176189817828,[],real_spectra/NaCaB5(H5O7)2_14/NaCaB5(H5O7)2_14.xy,real_spectra/NaCaB5(H5O7)2_14/NaCaB5(H5O7)2_14.cif
NaCaB5H16O17_2,RRUFF,RRUFF:R050062-1,R050062-1,RRUFF:R050062-1,rruff__R050062-1,https://rruff.info/R050062,inferred_from_rruff_id,NaCaB5H16O17,NaCaB5H16O17,NaCaB5H16O17,2,triclinic,rruff_amcsd_0000611,B5|Ca1|H16|Na1|O17::sg::2,rruff,fit_quality_filtered,9.314628237585282,12.38197012046588,0.9925392945915236,0.875,0.09403749959888474,[],real_spectra/NaCaB5H16O17_2/NaCaB5H16O17_2.xy,real_spectra/NaCaB5H16O17_2/NaCaB5H16O17_2.cif
NaCaBeSi2O6F_19,RRUFF,RRUFF:R050004-1,R050004-1,RRUFF:R050004-1,rruff__R050004-1,https://rruff.info/R050004,inferred_from_rruff_id,NaCaBeSi2O6F,NaCaBeSi2O6F,NaCaBeSi2O6F,19,orthorhombic,rruff_amcsd_0005227,Be1|Ca1|F1|Na1|O6|Si2::sg::19,rruff,fit_quality_filtered,27.062044864992636,26.602796195392024,0.9784877923983948,0.5,0.430349654228615,[],real_spectra/NaCaBeSi2O6F_19/NaCaBeSi2O6F_19.xy,real_spectra/NaCaBeSi2O6F_19/NaCaBeSi2O6F_19.cif
NaF_225,RRUFF,RRUFF:R060916-1,R060916-1,RRUFF:R060916-1,rruff__R060916-1,https://rruff.info/R060916,inferred_from_rruff_id,NaF,NaF,NaF,225,cubic,rruff_amcsd_0009251,F1|Na1::sg::225,rruff,fit_quality_filtered,23.6176860312814,18.66766816683655,0.9863463122896344,0.0,0.7360212863652369,[],real_spectra/NaF_225/NaF_225.xy,real_spectra/NaF_225/NaF_225.cif
NaFe(SiO3)2_15,RRUFF,RRUFF:R040054-1,R040054-1,RRUFF:R040054-1,rruff__R040054-1,https://rruff.info/R040054,inferred_from_rruff_id,NaFe(SiO3)2,NaFe(SiO3)2,NaFe(SiO3)2,15,monoclinic,rruff_amcsd_0000336,Fe1|Na1|O6|Si2::sg::15,rruff,fit_quality_filtered,10.687159392426695,13.940758716968471,0.8954643939273534,0.75,0.9609702818056579,[],real_spectra/NaFe(SiO3)2_15/NaFe(SiO3)2_15.xy,real_spectra/NaFe(SiO3)2_15/NaFe(SiO3)2_15.cif
NaLiZr(Si2O5)3_64,RRUFF,RRUFF:R070485-1,R070485-1,RRUFF:R070485-1,rruff__R070485-1,https://rruff.info/R070485,inferred_from_rruff_id,NaLiZr(Si2O5)3,NaLiZr(Si2O5)3,NaLiZr(Si2O5)3,64,orthorhombic,rruff_amcsd_0000638,Li1|Na1|O15|Si6|Zr1::sg::64,rruff,fit_quality_filtered,23.60723526741731,23.53727849614492,0.9657860155278389,1.0,0.40189551178868255,[],real_spectra/NaLiZr(Si2O5)3_64/NaLiZr(Si2O5)3_64.xy,real_spectra/NaLiZr(Si2O5)3_64/NaLiZr(Si2O5)3_64.cif
NaMg3Al6Si6B3O31_160,RRUFF,RRUFF:R060534-1,R060534-1,RRUFF:R060534-1,rruff__R060534-1,https://rruff.info/R060534,inferred_from_rruff_id,NaMg3Al6Si6B3O31,NaMg3Al6Si6B3O31,NaMg3Al6Si6B3O31,160,trigonal_hex,rruff_amcsd_0000045,Al6|B3|Mg3|Na1|O31|Si6::sg::160,rruff,fit_quality_filtered,18.894301249258007,18.084316175204105,0.9568859226282703,0.5,0.8888928567343121,[],real_spectra/NaMg3Al6Si6B3O31_160/NaMg3Al6Si6B3O31_160.xy,real_spectra/NaMg3Al6Si6B3O31_160/NaMg3Al6Si6B3O31_160.cif
NaMgV5(H5O6)4_1,opXRD,opXRD:000206,206,opXRD:000206,opxrd__000206,,not_recorded_in_manifest,NaMgV5(H5O6)4,NaMgV5(H5O6)4,NaMgV5(H5O6)4,1,triclinic,opxrd_000206,H20|Mg1|Na1|O24|V5::sg::1,opxrd,fit_quality_filtered,3.6378817574610216,4.058556241961986,0.9996356479729765,0.5,0.21004707195500935,[],real_spectra/NaMgV5(H5O6)4_1/NaMgV5(H5O6)4_1.xy,real_spectra/NaMgV5(H5O6)4_1/NaMgV5(H5O6)4_1.cif
NaMn2(SiO3)3_2,RRUFF,RRUFF:R040056-1,R040056-1,RRUFF:R040056-1,rruff__R040056-1,https://rruff.info/R040056,inferred_from_rruff_id,NaMn2(SiO3)3,NaMn2(SiO3)3,NaMn2(SiO3)3,2,triclinic,rruff_amcsd_0010758,Mn2|Na1|O9|Si3::sg::2,rruff,fit_quality_filtered,15.016519483440888,14.987016468296705,0.8627164279679019,0.75,0.9491517074090928,[],real_spectra/NaMn2(SiO3)3_2/NaMn2(SiO3)3_2.xy,real_spectra/NaMn2(SiO3)3_2/NaMn2(SiO3)3_2.cif
