query_id,eval_id,sample_name,subset,source_type,source_database,source_origin,source_id,original_url,original_url_note,formula,formula_sum_from_cif,space_group,space_group_symbol,crystal_system,phase_id,target_phase_id,candidate_source_origin,spectrum_path,cif_path,json_path,theta_min_deg,theta_max_deg,num_points,intensity_min,intensity_max,is_real_spectrum,is_generated_spectrum,is_diagnostic_example,fit_status,warning_flags,notes
rruff__R050662-1,RRUFF:R050662-1,Ca2UC3O22_41,real_spectra,experimental,RRUFF,rruff,R050662-1,https://rruff.info/R050662,inferred_from_rruff_id,Ca2UC3O22,Ca16 U8 C24 O176,41,Aea2,orthorhombic,rruff_amcsd_0015691,rruff_amcsd_0015691,rruff,real_spectra/Ca2UC3O22_41/Ca2UC3O22_41.xy,real_spectra/Ca2UC3O22_41/Ca2UC3O22_41.cif,,5.0,90.0,8501,0.0,226.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040026-1,RRUFF:R040026-1,Ca2ZnSi2O7_113,real_spectra,experimental,RRUFF,rruff,R040026-1,https://rruff.info/R040026,inferred_from_rruff_id,Ca2ZnSi2O7,Ca4 Zn2 Si4 O14,113,P-42_1m,tetragonal,rruff_amcsd_0010703,rruff_amcsd_0010703,rruff,real_spectra/Ca2ZnSi2O7_113/Ca2ZnSi2O7_113.xy,real_spectra/Ca2ZnSi2O7_113/Ca2ZnSi2O7_113.cif,,5.0,89.99,8500,1.0,452.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060499-1,RRUFF:R060499-1,Ca3Al2(SiO4)3_230,real_spectra,experimental,RRUFF,rruff,R060499-1,https://rruff.info/R060499,inferred_from_rruff_id,Ca3Al2(SiO4)3,Ca24 Al16 Si24 O96,230,Ia-3d,cubic,rruff_amcsd_0000243,rruff_amcsd_0000243,rruff,real_spectra/Ca3Al2(SiO4)3_230/Ca3Al2(SiO4)3_230.xy,real_spectra/Ca3Al2(SiO4)3_230/Ca3Al2(SiO4)3_230.cif,,5.0,90.0,8501,0.0,508.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050141-1,RRUFF:R050141-1,Ca3Al2H6S(OF)8_15,real_spectra,experimental,RRUFF,rruff,R050141-1,https://rruff.info/R050141,inferred_from_rruff_id,Ca3Al2H6S(OF)8,Ca12 Al8 H24 S4 O32 F32,15,C2/c,monoclinic,rruff_amcsd_0014772,rruff_amcsd_0014772,rruff,real_spectra/Ca3Al2H6S(OF)8_15/Ca3Al2H6S(OF)8_15.xy,real_spectra/Ca3Al2H6S(OF)8_15/Ca3Al2H6S(OF)8_15.cif,,5.0,90.0,8501,0.0,468.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060685-1,RRUFF:R060685-1,Ca3B6(H4O5)4_15,real_spectra,experimental,RRUFF,rruff,R060685-1,https://rruff.info/R060685,inferred_from_rruff_id,Ca3B6(H4O5)4,Ca12 B24 H64 O80,15,C2/c,monoclinic,rruff_amcsd_0015605,rruff_amcsd_0015605,rruff,real_spectra/Ca3B6(H4O5)4_15/Ca3B6(H4O5)4_15.xy,real_spectra/Ca3B6(H4O5)4_15/Ca3B6(H4O5)4_15.cif,,5.0,90.0,8501,5.0,912.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R061041-1,RRUFF:R061041-1,Ca3Cr2(SiO4)3_230,real_spectra,experimental,RRUFF,rruff,R061041-1,https://rruff.info/R061041,inferred_from_rruff_id,Ca3Cr2(SiO4)3,Ca24 Cr16 Si24 O96,230,Ia-3d,cubic,rruff_amcsd_0008734,rruff_amcsd_0008734,rruff,real_spectra/Ca3Cr2(SiO4)3_230/Ca3Cr2(SiO4)3_230.xy,real_spectra/Ca3Cr2(SiO4)3_230/Ca3Cr2(SiO4)3_230.cif,,5.0,90.0,8501,0.0,240.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060358-1,RRUFF:R060358-1,Ca3Fe2(SiO4)3_230,real_spectra,experimental,RRUFF,rruff,R060358-1,https://rruff.info/R060358,inferred_from_rruff_id,Ca3Fe2(SiO4)3,Ca24 Fe16 Si24 O96,230,Ia-3d,cubic,rruff_amcsd_0000246,rruff_amcsd_0000246,rruff,real_spectra/Ca3Fe2(SiO4)3_230/Ca3Fe2(SiO4)3_230.xy,real_spectra/Ca3Fe2(SiO4)3_230/Ca3Fe2(SiO4)3_230.cif,,5.0,90.0,8501,24.0,346.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070195-1,RRUFF:R070195-1,Ca3Mg(SiO4)2_14,real_spectra,experimental,RRUFF,rruff,R070195-1,https://rruff.info/R070195,inferred_from_rruff_id,Ca3Mg(SiO4)2,Ca12 Mg4 Si8 O32,14,P2_1/c,monoclinic,rruff_amcsd_0000294,rruff_amcsd_0000294,rruff,real_spectra/Ca3Mg(SiO4)2_14/Ca3Mg(SiO4)2_14.xy,real_spectra/Ca3Mg(SiO4)2_14/Ca3Mg(SiO4)2_14.cif,,5.0,90.0,8501,1.0,563.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__001171,opXRD:001171,Ca3MnSi2Pb2O7_1,real_spectra,experimental,opXRD,opxrd,1171,,not_recorded_in_manifest,Ca3MnSi2Pb2O7,Ca3 Mn1 Si2 Pb2 O7,1,P1,triclinic,opxrd_001171,opxrd_001171,opxrd,real_spectra/Ca3MnSi2Pb2O7_1/Ca3MnSi2Pb2O7_1.xy,real_spectra/Ca3MnSi2Pb2O7_1/Ca3MnSi2Pb2O7_1.cif,,0.0,90.0,9001,0.0,100.0,true,false,false,fit_quality_filtered,"[""trimmed_below_5deg""]",Real experimental spectrum with curated source mapping.
opxrd__000766,opXRD:000766,Ca4Si3O10_1,real_spectra,experimental,opXRD,opxrd,766,,not_recorded_in_manifest,Ca4Si3O10,Ca4 Si3 O10,1,P1,triclinic,opxrd_000766,opxrd_000766,opxrd,real_spectra/Ca4Si3O10_1/Ca4Si3O10_1.xy,real_spectra/Ca4Si3O10_1/Ca4Si3O10_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000419,opXRD:000419,Ca5(SiO3)3_1,real_spectra,experimental,opXRD,opxrd,419,,not_recorded_in_manifest,Ca5(SiO3)3,Ca5 Si3 O9,1,P1,triclinic,opxrd_000419,opxrd_000419,opxrd,real_spectra/Ca5(SiO3)3_1/Ca5(SiO3)3_1.xy,real_spectra/Ca5(SiO3)3_1/Ca5(SiO3)3_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
opxrd__000914,opXRD:000914,Ca5As3O12F_1,real_spectra,experimental,opXRD,opxrd,914,,not_recorded_in_manifest,Ca5As3O12F,Ca5 As3 O12 F1,1,P1,triclinic,opxrd_000914,opxrd_000914,opxrd,real_spectra/Ca5As3O12F_1/Ca5As3O12F_1.xy,real_spectra/Ca5As3O12F_1/Ca5As3O12F_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R060192-1,RRUFF:R060192-1,Ca5P3ClO12_176,real_spectra,experimental,RRUFF,rruff,R060192-1,https://rruff.info/R060192,inferred_from_rruff_id,Ca5P3ClO12,Ca10 P6 Cl2 O24,176,P6_3/m,hexagonal,rruff_amcsd_0017642,rruff_amcsd_0017642,rruff,real_spectra/Ca5P3ClO12_176/Ca5P3ClO12_176.xy,real_spectra/Ca5P3ClO12_176/Ca5P3ClO12_176.cif,,5.0,90.0,8501,0.0,107.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050529-1,RRUFF:R050529-1,Ca5P3O12F_176,real_spectra,experimental,RRUFF,rruff,R050529-1,https://rruff.info/R050529,inferred_from_rruff_id,Ca5P3O12F,Ca10 P6 O24 F2,176,P6_3/m,hexagonal,rruff_amcsd_0001256,rruff_amcsd_0001256,rruff,real_spectra/Ca5P3O12F_176/Ca5P3O12F_176.xy,real_spectra/Ca5P3O12F_176/Ca5P3O12F_176.cif,,5.0,90.0,8501,0.0,463.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050227-1,RRUFF:R050227-1,Ca5Si2C2O13_14,real_spectra,experimental,RRUFF,rruff,R050227-1,https://rruff.info/R050227,inferred_from_rruff_id,Ca5Si2C2O13,Ca20 Si8 C8 O52,14,P2_1/c,monoclinic,rruff_amcsd_0006060,rruff_amcsd_0006060,rruff,real_spectra/Ca5Si2C2O13_14/Ca5Si2C2O13_14.xy,real_spectra/Ca5Si2C2O13_14/Ca5Si2C2O13_14.cif,,5.0,90.0,8501,0.0,464.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050236-1,RRUFF:R050236-1,Ca5Si2CO11_14,real_spectra,experimental,RRUFF,rruff,R050236-1,https://rruff.info/R050236,inferred_from_rruff_id,Ca5Si2CO11,Ca20 Si8 C4 O44,14,P2_1/c,monoclinic,rruff_amcsd_0006059,rruff_amcsd_0006059,rruff,real_spectra/Ca5Si2CO11_14/Ca5Si2CO11_14.xy,real_spectra/Ca5Si2CO11_14/Ca5Si2CO11_14.cif,,5.0,90.0,8501,0.0,317.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070713-1,RRUFF:R070713-1,Ca6MnSi6Pb2(SO16)2_12,real_spectra,experimental,RRUFF,rruff,R070713-1,https://rruff.info/R070713,inferred_from_rruff_id,Ca6MnSi6Pb2(SO16)2,Ca12 Mn2 Si12 Pb4 S4 O64,12,C2/m,monoclinic,rruff_amcsd_0000963,rruff_amcsd_0000963,rruff,real_spectra/Ca6MnSi6Pb2(SO16)2_12/Ca6MnSi6Pb2(SO16)2_12.xy,real_spectra/Ca6MnSi6Pb2(SO16)2_12/Ca6MnSi6Pb2(SO16)2_12.cif,,5.0,90.0,8501,8.0,184.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000334,opXRD:000334,Ca7NbSi4O17F_1,real_spectra,experimental,opXRD,opxrd,334,,not_recorded_in_manifest,Ca7NbSi4O17F,Ca7 Nb1 Si4 O17 F1,1,P1,triclinic,opxrd_000334,opxrd_000334,opxrd,real_spectra/Ca7NbSi4O17F_1/Ca7NbSi4O17F_1.xy,real_spectra/Ca7NbSi4O17F_1/Ca7NbSi4O17F_1.cif,,0.0,90.0,9001,0.0,100.0,true,false,false,fit_quality_filtered,"[""trimmed_below_5deg""]",Real experimental spectrum with curated source mapping.
rruff__R050668-1,RRUFF:R050668-1,CaAl2(OF)4_15,real_spectra,experimental,RRUFF,rruff,R050668-1,https://rruff.info/R050668,inferred_from_rruff_id,CaAl2(OF)4,Ca4 Al8 O16 F16,15,C2/c,monoclinic,rruff_amcsd_0012448,rruff_amcsd_0012448,rruff,real_spectra/CaAl2(OF)4_15/CaAl2(OF)4_15.xy,real_spectra/CaAl2(OF)4_15/CaAl2(OF)4_15.cif,,5.0,90.0,8501,1.0,649.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060275-1,RRUFF:R060275-1,CaAl2(SiO4)2_2,real_spectra,experimental,RRUFF,rruff,R060275-1,https://rruff.info/R060275,inferred_from_rruff_id,CaAl2(SiO4)2,Ca8 Al16 Si16 O64,2,P-1,triclinic,rruff_amcsd_0000370,rruff_amcsd_0000370,rruff,real_spectra/CaAl2(SiO4)2_2/CaAl2(SiO4)2_2.xy,real_spectra/CaAl2(SiO4)2_2/CaAl2(SiO4)2_2.cif,,5.0,90.0,8501,0.0,395.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000683,opXRD:000683,CaAl2Si2H5O11_1,real_spectra,experimental,opXRD,opxrd,683,,not_recorded_in_manifest,CaAl2Si2H5O11,Ca1 Al2 Si2 H5 O11,1,P1,triclinic,opxrd_000683,opxrd_000683,opxrd,real_spectra/CaAl2Si2H5O11_1/CaAl2Si2H5O11_1.xy,real_spectra/CaAl2Si2H5O11_1/CaAl2Si2H5O11_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R070640-1,RRUFF:R070640-1,CaAlB3O7_67,real_spectra,experimental,RRUFF,rruff,R070640-1,https://rruff.info/R070640,inferred_from_rruff_id,CaAlB3O7,Ca4 Al4 B12 O28,67,Cmme,orthorhombic,rruff_amcsd_0007267,rruff_amcsd_0007267,rruff,real_spectra/CaAlB3O7_67/CaAlB3O7_67.xy,real_spectra/CaAlB3O7_67/CaAlB3O7_67.cif,,5.0,90.0,8501,2.0,1135.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050397-1,RRUFF:R050397-1,CaAlSiHO5_19,real_spectra,experimental,RRUFF,rruff,R050397-1,https://rruff.info/R050397,inferred_from_rruff_id,CaAlSiHO5,Ca4 Al4 Si4 H4 O20,19,P2_12_12_1,orthorhombic,rruff_amcsd_0000525,rruff_amcsd_0000525,rruff,real_spectra/CaAlSiHO5_19/CaAlSiHO5_19.xy,real_spectra/CaAlSiHO5_19/CaAlSiHO5_19.cif,,5.0,90.0,8501,1.0,361.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050671-1,RRUFF:R050671-1,CaB3H7O9_2,real_spectra,experimental,RRUFF,rruff,R050671-1,https://rruff.info/R050671,inferred_from_rruff_id,CaB3H7O9,Ca2 B6 H14 O18,2,P-1,triclinic,rruff_amcsd_0005296,rruff_amcsd_0005296,rruff,real_spectra/CaB3H7O9_2/CaB3H7O9_2.xy,real_spectra/CaB3H7O9_2/CaB3H7O9_2.cif,,5.0,90.0,8501,4.0,1739.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050520-1,RRUFF:R050520-1,CaBePO5_14,real_spectra,experimental,RRUFF,rruff,R050520-1,https://rruff.info/R050520,inferred_from_rruff_id,CaBePO5,Ca4 Be4 P4 O20,14,P2_1/c,monoclinic,rruff_amcsd_0000413,rruff_amcsd_0000413,rruff,real_spectra/CaBePO5_14/CaBePO5_14.xy,real_spectra/CaBePO5_14/CaBePO5_14.cif,,5.0,90.0,8501,0.0,316.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050128-1,RRUFF:R050128-1,CaCO3_167,real_spectra,experimental,RRUFF,rruff,R050128-1,https://rruff.info/R050128,inferred_from_rruff_id,CaCO3,Ca6 C6 O18,167,R-3c,trigonal_hex,rruff_amcsd_0000098,rruff_amcsd_0000098,rruff,real_spectra/CaCO3_167/CaCO3_167.xy,real_spectra/CaCO3_167/CaCO3_167.cif,,5.0,90.0,8501,0.0,1686.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040078-1,RRUFF:R040078-1,CaCO3_62,real_spectra,experimental,RRUFF,rruff,R040078-1,https://rruff.info/R040078,inferred_from_rruff_id,CaCO3,Ca4 C4 O12,62,Pnma,orthorhombic,rruff_amcsd_0000233,rruff_amcsd_0000233,rruff,real_spectra/CaCO3_62/CaCO3_62.xy,real_spectra/CaCO3_62/CaCO3_62.cif,,5.0,89.99,8500,0.0,620.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000699,opXRD:000699,CaCu2SiH2O5_1,real_spectra,experimental,opXRD,opxrd,699,,not_recorded_in_manifest,CaCu2SiH2O5,Ca1 Cu2 Si1 H2 O5,1,P1,triclinic,opxrd_000699,opxrd_000699,opxrd,real_spectra/CaCu2SiH2O5_1/CaCu2SiH2O5_1.xy,real_spectra/CaCu2SiH2O5_1/CaCu2SiH2O5_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
opxrd__000535,opXRD:000535,CaCuB(HO)6_1,real_spectra,experimental,opXRD,opxrd,535,,not_recorded_in_manifest,CaCuB(HO)6,Ca1 Cu1 B1 H6 O6,1,P1,triclinic,opxrd_000535,opxrd_000535,opxrd,real_spectra/CaCuB(HO)6_1/CaCuB(HO)6_1.xy,real_spectra/CaCuB(HO)6_1/CaCuB(HO)6_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050045-1,RRUFF:R050045-1,CaF2_225,real_spectra,experimental,RRUFF,rruff,R050045-1,https://rruff.info/R050045,inferred_from_rruff_id,CaF2,Ca4 F8,225,Fm-3m,cubic,rruff_amcsd_0008645,rruff_amcsd_0008645,rruff,real_spectra/CaF2_225/CaF2_225.xy,real_spectra/CaF2_225/CaF2_225.cif,,5.0,90.0,8501,0.0,823.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070136-1,RRUFF:R070136-1,CaFe(SiO3)2_15,real_spectra,experimental,RRUFF,rruff,R070136-1,https://rruff.info/R070136,inferred_from_rruff_id,CaFe(SiO3)2,Ca4 Fe4 Si8 O24,15,C2/c,monoclinic,rruff_amcsd_0000345,rruff_amcsd_0000345,rruff,real_spectra/CaFe(SiO3)2_15/CaFe(SiO3)2_15.xy,real_spectra/CaFe(SiO3)2_15/CaFe(SiO3)2_15.cif,,5.0,90.0,8501,67.0,608.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000103,opXRD:000103,CaGeH6CSO6_1,real_spectra,experimental,opXRD,opxrd,103,,not_recorded_in_manifest,CaGeH6CSO6,Ca1 Ge1 H6 C1 S1 O6,1,P1,triclinic,opxrd_000103,opxrd_000103,opxrd,real_spectra/CaGeH6CSO6_1/CaGeH6CSO6_1.xy,real_spectra/CaGeH6CSO6_1/CaGeH6CSO6_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R040030-1,RRUFF:R040030-1,CaMg(CO3)2_148,real_spectra,experimental,RRUFF,rruff,R040030-1,https://rruff.info/R040030,inferred_from_rruff_id,CaMg(CO3)2,Ca3 Mg3 C6 O18,148,R-3,trigonal_hex,rruff_amcsd_0000086,rruff_amcsd_0000086,rruff,real_spectra/CaMg(CO3)2_148/CaMg(CO3)2_148.xy,real_spectra/CaMg(CO3)2_148/CaMg(CO3)2_148.cif,,5.0,90.0,8501,3.0,3635.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070123-1,RRUFF:R070123-1,CaMg(SiO3)2_15,real_spectra,experimental,RRUFF,rruff,R070123-1,https://rruff.info/R070123,inferred_from_rruff_id,CaMg(SiO3)2,Ca4 Mg4 Si8 O24,15,C2/c,monoclinic,rruff_amcsd_0000340,rruff_amcsd_0000340,rruff,real_spectra/CaMg(SiO3)2_15/CaMg(SiO3)2_15.xy,real_spectra/CaMg(SiO3)2_15/CaMg(SiO3)2_15.cif,,5.0,90.0,8501,28.0,667.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040126-1,RRUFF:R040126-1,CaMg3(CO3)4_155,real_spectra,experimental,RRUFF,rruff,R040126-1,https://rruff.info/R040126,inferred_from_rruff_id,CaMg3(CO3)4,Ca3 Mg9 C12 O36,155,R32,trigonal_hex,rruff_amcsd_0001006,rruff_amcsd_0001006,rruff,real_spectra/CaMg3(CO3)4_155/CaMg3(CO3)4_155.xy,real_spectra/CaMg3(CO3)4_155/CaMg3(CO3)4_155.cif,,5.0,89.99,8500,1.0,1795.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__001025,opXRD:001025,CaMgPH2O5_1,real_spectra,experimental,opXRD,opxrd,1025,,not_recorded_in_manifest,CaMgPH2O5,Ca1 Mg1 P1 H2 O5,1,P1,triclinic,opxrd_001025,opxrd_001025,opxrd,real_spectra/CaMgPH2O5_1/CaMgPH2O5_1.xy,real_spectra/CaMgPH2O5_1/CaMgPH2O5_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000776,opXRD:000776,CaMgSiO3_1,real_spectra,experimental,opXRD,opxrd,776,,not_recorded_in_manifest,CaMgSiO3,Ca1 Mg1 Si1 O3,1,P1,triclinic,opxrd_000776,opxrd_000776,opxrd,real_spectra/CaMgSiO3_1/CaMgSiO3_1.xy,real_spectra/CaMgSiO3_1/CaMgSiO3_1.cif,,5.0,90.0,8501,5.0,775.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R040115-1,RRUFF:R040115-1,CaMgSiO4_62,real_spectra,experimental,RRUFF,rruff,R040115-1,https://rruff.info/R040115,inferred_from_rruff_id,CaMgSiO4,Ca4 Mg4 Si4 O16,62,Pnma,orthorhombic,rruff_amcsd_0001096,rruff_amcsd_0001096,rruff,real_spectra/CaMgSiO4_62/CaMgSiO4_62.xy,real_spectra/CaMgSiO4_62/CaMgSiO4_62.cif,,5.0,90.0,8501,5.0,775.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040014-1,RRUFF:R040014-1,CaMn(SiO3)2_2,real_spectra,experimental,RRUFF,rruff,R040014-1,https://rruff.info/R040014,inferred_from_rruff_id,CaMn(SiO3)2,Ca3 Mn3 Si6 O18,2,P-1,triclinic,rruff_amcsd_0010598,rruff_amcsd_0010598,rruff,real_spectra/CaMn(SiO3)2_2/CaMn(SiO3)2_2.xy,real_spectra/CaMn(SiO3)2_2/CaMn(SiO3)2_2.cif,,5.0,89.99,8500,49.0,561.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060829-1,RRUFF:R060829-1,CaMn2O4_57,real_spectra,experimental,RRUFF,rruff,R060829-1,https://rruff.info/R060829,inferred_from_rruff_id,CaMn2O4,Ca4 Mn8 O16,57,Pbcm,orthorhombic,rruff_amcsd_0012829,rruff_amcsd_0012829,rruff,real_spectra/CaMn2O4_57/CaMn2O4_57.xy,real_spectra/CaMn2O4_57/CaMn2O4_57.cif,,5.0,90.0,8501,26.0,179.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050355-1,RRUFF:R050355-1,CaMoO4_88,real_spectra,experimental,RRUFF,rruff,R050355-1,https://rruff.info/R050355,inferred_from_rruff_id,CaMoO4,Ca4 Mo4 O16,88,I4_1/a,tetragonal,rruff_amcsd_0013207,rruff_amcsd_0013207,rruff,real_spectra/CaMoO4_88/CaMoO4_88.xy,real_spectra/CaMoO4_88/CaMoO4_88.cif,,5.0,90.0,8501,0.0,1631.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060917-1,RRUFF:R060917-1,CaSi(HO2)2_43,real_spectra,experimental,RRUFF,rruff,R060917-1,https://rruff.info/R060917,inferred_from_rruff_id,CaSi(HO2)2,Ca16 Si16 H32 O64,43,Fdd2,orthorhombic,rruff_amcsd_0012227,rruff_amcsd_0012227,rruff,real_spectra/CaSi(HO2)2_43/CaSi(HO2)2_43.xy,real_spectra/CaSi(HO2)2_43/CaSi(HO2)2_43.cif,,5.0,90.0,8501,0.0,467.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050602-1,RRUFF:R050602-1,CaSi2(BO4)2_62,real_spectra,experimental,RRUFF,rruff,R050602-1,https://rruff.info/R050602,inferred_from_rruff_id,CaSi2(BO4)2,Ca4 Si8 B8 O32,62,Pnma,orthorhombic,rruff_amcsd_0000395,rruff_amcsd_0000395,rruff,real_spectra/CaSi2(BO4)2_62/CaSi2(BO4)2_62.xy,real_spectra/CaSi2(BO4)2_62/CaSi2(BO4)2_62.cif,,5.0,90.0,8501,0.0,523.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__001088,opXRD:001088,CaSiH10CSO9_1,real_spectra,experimental,opXRD,opxrd,1088,,not_recorded_in_manifest,CaSiH10CSO9,Ca1 Si1 H10 C1 S1 O9,1,P1,triclinic,opxrd_001088,opxrd_001088,opxrd,real_spectra/CaSiH10CSO9_1/CaSiH10CSO9_1.xy,real_spectra/CaSiH10CSO9_1/CaSiH10CSO9_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
opxrd__000545,opXRD:000545,CaV2O8_1,real_spectra,experimental,opXRD,opxrd,545,,not_recorded_in_manifest,CaV2O8,Ca1 V2 O8,1,P1,triclinic,opxrd_000545,opxrd_000545,opxrd,real_spectra/CaV2O8_1/CaV2O8_1.xy,real_spectra/CaV2O8_1/CaV2O8_1.cif,,5.0,90.0,8501,1.0,701.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000497,opXRD:000497,CaV2P2(H4O7)2_1,real_spectra,experimental,opXRD,opxrd,497,,not_recorded_in_manifest,CaV2P2(H4O7)2,Ca1 V2 P2 H8 O14,1,P1,triclinic,opxrd_000497,opxrd_000497,opxrd,real_spectra/CaV2P2(H4O7)2_1/CaV2P2(H4O7)2_1.xy,real_spectra/CaV2P2(H4O7)2_1/CaV2P2(H4O7)2_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060417-1,RRUFF:R060417-1,CaWO4_88,real_spectra,experimental,RRUFF,rruff,R060417-1,https://rruff.info/R060417,inferred_from_rruff_id,CaWO4,Ca4 W4 O16,88,I4_1/a,tetragonal,rruff_amcsd_0013201,rruff_amcsd_0013201,rruff,real_spectra/CaWO4_88/CaWO4_88.xy,real_spectra/CaWO4_88/CaWO4_88.cif,,5.0,90.0,8501,4.0,3026.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050416-1,RRUFF:R050416-1,CaZnSiH2O5_9,real_spectra,experimental,RRUFF,rruff,R050416-1,https://rruff.info/R050416,inferred_from_rruff_id,CaZnSiH2O5,Ca4 Zn4 Si4 H8 O20,9,Cc,monoclinic,rruff_amcsd_0010788,rruff_amcsd_0010788,rruff,real_spectra/CaZnSiH2O5_9/CaZnSiH2O5_9.xy,real_spectra/CaZnSiH2O5_9/CaZnSiH2O5_9.cif,,5.0,90.0,8501,3.0,488.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060957-1,RRUFF:R060957-1,CaZrAl9BO18_173,real_spectra,experimental,RRUFF,rruff,R060957-1,https://rruff.info/R060957,inferred_from_rruff_id,CaZrAl9BO18,Ca2 Zr2 Al18 B2 O36,173,P6_3,hexagonal,rruff_amcsd_0000495,rruff_amcsd_0000495,rruff,real_spectra/CaZrAl9BO18_173/CaZrAl9BO18_173.xy,real_spectra/CaZrAl9BO18_173/CaZrAl9BO18_173.cif,,5.0,90.0,8501,1.0,1007.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050677-1,RRUFF:R050677-1,CdCO3_167,real_spectra,experimental,RRUFF,rruff,R050677-1,https://rruff.info/R050677,inferred_from_rruff_id,CdCO3,Cd6 C6 O18,167,R-3c,trigonal_hex,rruff_amcsd_0000103,rruff_amcsd_0000103,rruff,real_spectra/CdCO3_167/CdCO3_167.xy,real_spectra/CdCO3_167/CdCO3_167.cif,,5.0,90.0,8501,1.0,548.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
